date,windspeed_avg,rainfall_avg,temperature_avg
2022-01-05,5.56,-0.01,3.36
2022-01-06,4.28,0.07,3.15
2022-01-07,6.54,0.14,4.21
2022-01-08,5.81,1.18,4.11
2022-01-09,4.26,0.34,4.2
2022-01-10,2.67,0.02,1.05
2022-01-11,3.55,0.0,1.66
2022-01-12,1.82,0.1,2.98
2022-01-13,1.21,0.03,1.15
2022-01-14,1.11,0.02,2.27
2022-01-15,1.92,0.05,1.49
2022-01-16,2.79,0.13,2.49
2022-01-17,2.52,0.0,4.1
2022-01-18,1.71,0.03,3.86
2022-01-19,2.49,0.09,4.22
2022-01-20,3.88,0.13,3.17
2022-01-21,3.2,0.03,3.68
2022-01-22,3.08,0.0,4.75
2022-01-23,1.86,0.0,4.39
2022-01-24,2.26,0.0,3.29
2022-01-25,1.89,0.06,-0.27
2022-01-26,2.65,0.0,2.58
2022-01-27,4.96,0.19,6.12
2022-01-28,3.3,0.03,4.34
2022-01-29,6.65,0.1,8.99
2022-01-30,3.21,0.03,5.02
2022-01-31,8.21,0.3,5.8
2022-02-01,5.75,0.11,6.45
2022-02-02,5.04,0.03,9.47
2022-02-03,4.64,-0.04,7.49
2022-02-04,6.49,0.1,6.71
2022-02-05,5.75,0.0,5.37
2022-02-06,10.88,0.76,9.07
2022-02-07,5.6,-0.01,5.69
2022-02-08,4.99,-0.01,9.22
2022-02-09,3.83,0.0,8.96
2022-02-10,3.24,0.42,6.05
2022-02-11,2.96,0.0,3.52
2022-02-12,4.05,0.02,2.44
2022-02-13,6.3,0.0,5.49
2022-02-14,6.8,0.21,8.81
2022-02-15,6.2,0.5,6.88
2022-02-16,11.29,0.35,11.6
2022-02-17,11.01,-0.03,10.73
2022-02-18,11.84,0.16,9.19
2022-02-19,9.17,0.01,6.21
2022-02-20,10.53,0.36,10.01
2022-02-21,10.46,0.41,7.72
2022-02-22,6.19,0.03,8.22
2022-02-23,4.05,0.03,6.9
2022-02-24,7.34,0.2,6.92
2022-02-25,4.9,0.03,4.79
2022-02-26,2.57,0.02,3.46
2022-02-27,4.11,0.0,4.51
2022-02-28,3.78,0.0,4.46
2022-03-01,1.85,-0.02,6.1
2022-03-02,2.5,0.11,7.75
2022-03-03,2.21,0.0,8.6
2022-03-04,1.45,0.0,7.08
2022-03-05,2.09,0.0,6.28
2022-03-06,5.25,0.0,3.44
2022-03-07,5.47,0.0,2.09
2022-03-08,4.24,0.0,3.59
2022-03-09,3.76,0.0,7.3
2022-03-10,3.91,0.0,9.2
2022-03-11,5.24,0.26,9.33
2022-03-12,5.63,0.0,9.35
2022-03-13,6.61,0.07,10.43
2022-03-14,3.54,0.1,9.36
2022-03-15,2.56,0.0,8.85
2022-03-16,3.33,0.0,9.29
2022-03-17,4.76,0.0,8.71
2022-03-18,4.23,0.03,8.07
2022-03-19,7.15,0.0,9.94
2022-03-20,2.96,0.0,5.85
2022-03-21,2.09,0.0,9.2
2022-03-22,2.23,0.0,12.6
2022-03-23,1.57,0.0,12.03
2022-03-24,2.22,0.0,11.35
2022-03-25,3.78,0.0,11.46
2022-03-26,5.41,0.0,12.37
2022-03-27,4.39,0.0,11.13
2022-03-28,1.77,0.03,11.07
2022-03-29,3.7,-0.03,11.85
2022-03-30,3.82,-0.04,9.22
2022-03-31,6.91,0.31,4.94
2022-04-01,7.54,0.2,2.15
2022-04-02,5.68,0.0,3.8
2022-04-03,2.63,-0.03,3.86
2022-04-04,7.44,0.26,5.69
2022-04-05,6.97,0.19,11.0
2022-04-06,7.66,0.19,10.26
2022-04-07,12.15,0.45,10.55
2022-04-08,3.03,-0.03,6.16
2022-04-09,4.6,0.01,6.18
2022-04-10,2.38,0.02,7.21
2022-04-11,4.41,0.0,11.2
2022-04-12,4.3,0.0,15.01
2022-04-13,1.51,0.0,13.82
2022-04-14,1.94,-0.01,13.64
2022-04-15,3.15,0.0,14.21
2022-04-16,4.47,0.0,12.64
2022-04-17,2.61,0.0,13.1
2022-04-18,2.66,0.0,12.93
2022-04-19,3.64,0.0,13.18
2022-04-20,5.09,0.0,13.95
2022-04-21,4.9,0.0,13.95
2022-04-22,5.54,0.0,13.1
2022-04-23,6.33,-0.01,15.09
2022-04-24,5.51,0.0,14.46
2022-04-25,4.29,0.65,9.94
2022-04-26,4.91,0.0,10.57
2022-04-27,4.65,0.0,10.54
2022-04-28,5.22,0.0,12.14
2022-04-29,4.39,0.0,11.08
2022-04-30,4.95,0.0,9.9
2022-05-01,2.06,0.0,10.29
2022-05-02,4.29,0.0,13.17
2022-05-03,3.92,0.0,11.95
2022-05-04,3.14,0.0,11.69
2022-05-05,3.61,-0.04,13.79
2022-05-06,2.33,0.0,14.84
2022-05-07,3.46,0.1,14.68
2022-05-08,4.6,0.0,14.89
2022-05-09,2.01,0.0,16.74
2022-05-10,4.41,0.0,18.3
2022-05-11,5.3,-0.01,17.23
2022-05-12,3.91,0.0,14.65
2022-05-13,4.65,0.0,13.94
2022-05-14,2.24,0.0,15.92
2022-05-15,3.45,0.0,20.69
2022-05-16,4.24,0.0,19.96
2022-05-17,2.48,-0.01,21.29
2022-05-18,2.53,0.15,21.4
2022-05-19,3.34,1.64,19.21
2022-05-20,3.69,0.89,14.91
2022-05-21,3.65,0.0,15.48
2022-05-22,1.59,-0.01,17.38
2022-05-23,3.15,1.6,15.53
2022-05-24,5.31,0.27,13.88
2022-05-25,6.04,0.05,13.49
2022-05-26,6.3,0.07,15.61
2022-05-27,4.79,0.0,16.2
2022-05-28,4.53,0.0,13.75
2022-05-29,3.71,0.03,11.07
2022-05-30,1.76,0.0,11.73
2022-05-31,2.9,0.05,13.91
2022-06-01,3.12,0.0,13.15
2022-06-02,2.84,0.0,15.21
2022-06-03,2.91,0.84,19.01
2022-06-04,4.92,1.2,19.13
2022-06-05,3.42,3.75,16.68
2022-06-06,5.46,0.02,15.46
2022-06-07,2.34,0.39,15.93
2022-06-08,5.31,1.58,16.06
2022-06-09,4.11,-0.03,16.39
2022-06-10,3.47,0.0,18.56
2022-06-11,3.75,0.0,18.54
2022-06-12,3.5,0.0,16.85
2022-06-13,3.7,0.0,16.16
2022-06-14,2.69,0.0,16.94
2022-06-15,3.13,0.0,20.24
2022-06-16,2.54,0.0,20.88
2022-06-17,3.02,0.0,24.36
2022-06-18,3.44,0.0,25.0
2022-06-19,6.41,0.3,15.44
2022-06-20,4.92,0.0,16.55
2022-06-21,3.61,0.0,16.59
2022-06-22,4.25,-0.01,20.41
2022-06-23,3.81,-0.01,22.41
2022-06-24,2.46,2.95,20.19
2022-06-25,3.28,0.31,16.84
2022-06-26,3.0,0.0,17.54
2022-06-27,3.2,0.1,17.25
2022-06-28,2.46,0.0,18.65
2022-06-29,2.91,0.0,19.91
2022-06-30,2.49,0.9,14.88
2022-07-01,4.07,0.03,15.99
2022-07-02,2.44,0.0,18.81
2022-07-03,3.7,0.0,17.61
2022-07-04,3.19,0.0,17.75
2022-07-05,3.09,0.0,17.5
2022-07-06,2.3,0.0,17.8
2022-07-07,5.04,-0.02,17.56
2022-07-08,1.97,0.0,19.1
2022-07-09,4.0,0.0,19.25
2022-07-10,2.22,0.0,19.49
2022-07-11,2.39,0.0,21.97
2022-07-12,1.75,0.0,24.13
2022-07-13,3.2,0.0,24.84
2022-07-14,4.26,-0.01,21.34
2022-07-15,2.56,0.0,18.6
2022-07-16,3.18,0.0,19.93
2022-07-17,2.22,0.0,21.45
2022-07-18,1.95,0.0,26.63
2022-07-19,4.45,0.0,29.81
2022-07-20,3.8,0.55,20.09
2022-07-21,4.15,0.01,19.06
2022-07-22,3.14,0.04,18.3
2022-07-23,2.06,0.0,20.66
2022-07-24,3.57,0.0,23.91
2022-07-25,5.94,0.0,21.1
2022-07-26,3.63,0.0,18.5
2022-07-27,3.9,0.0,18.38
2022-07-28,3.96,0.0,19.33
2022-07-29,2.91,0.0,20.41
2022-07-30,2.76,0.0,19.77
2022-07-31,5.64,0.0,20.48
2022-08-01,2.19,0.0,21.56
2022-08-02,4.2,0.0,22.14
2022-08-03,2.85,0.0,25.4
2022-08-04,3.46,-0.01,22.2
2022-08-05,4.6,0.0,20.0
2022-08-06,2.76,0.0,17.69
2022-08-07,3.83,0.0,19.23
2022-08-08,4.89,0.0,20.02
2022-08-09,5.61,0.0,22.0
2022-08-10,4.54,0.0,24.44
2022-08-11,3.31,0.0,26.17
2022-08-12,3.77,0.0,27.06
2022-08-13,3.07,0.0,26.63
2022-08-14,3.35,0.0,25.24
2022-08-15,3.74,0.0,23.47
2022-08-16,2.44,1.5,21.7
2022-08-17,2.31,0.29,19.9
2022-08-18,2.57,0.0,21.34
2022-08-19,3.98,0.04,20.01
2022-08-20,3.86,0.0,18.77
2022-08-21,1.86,0.0,18.41
2022-08-22,2.75,0.0,22.05
2022-08-23,2.63,0.0,21.91
2022-08-24,1.69,0.0,24.15
2022-08-25,4.19,0.0,23.54
2022-08-26,4.05,0.0,20.53
2022-08-27,3.19,0.0,18.43
2022-08-28,6.11,0.0,19.45
2022-08-29,5.19,0.0,18.95
2022-08-30,5.16,0.0,20.6
2022-08-31,5.44,0.0,20.66
2022-09-01,4.35,0.0,21.8
2022-09-02,2.31,2.36,19.48
2022-09-03,2.23,0.01,19.96
2022-09-04,2.51,0.02,20.86
2022-09-05,2.72,1.86,20.8
2022-09-06,2.82,0.53,20.07
2022-09-07,3.45,0.2,18.15
2022-09-08,4.21,0.61,17.26
2022-09-09,6.44,1.09,16.04
2022-09-10,4.6,0.0,17.41
2022-09-11,1.82,0.0,17.74
2022-09-12,1.86,0.0,18.85
2022-09-13,2.25,-0.03,19.67
2022-09-14,3.58,0.74,16.28
2022-09-15,3.04,0.05,15.46
2022-09-16,4.74,0.94,12.74
2022-09-17,5.15,0.57,12.19
2022-09-18,4.81,-0.01,12.58
2022-09-19,3.55,0.05,12.8
2022-09-20,3.09,0.0,13.49
2022-09-21,1.59,0.0,12.92
2022-09-22,1.34,0.03,12.94
2022-09-23,1.47,0.38,13.28
2022-09-24,2.8,0.55,13.83
2022-09-25,3.32,0.34,12.49
2022-09-26,5.09,1.72,11.6
2022-09-27,5.4,1.01,11.24
2022-09-28,3.49,0.03,10.76
2022-09-29,1.49,0.03,9.91
2022-09-30,4.06,0.33,11.61
2022-10-01,7.03,0.89,15.84
2022-10-02,3.1,1.59,13.39
2022-10-03,1.55,0.05,10.73
2022-10-04,3.09,0.03,12.64
2022-10-05,6.61,0.1,16.34
2022-10-06,2.8,0.0,13.09
2022-10-07,3.06,0.03,12.62
2022-10-08,3.35,0.01,12.31
2022-10-09,2.26,0.03,10.91
2022-10-10,2.39,0.13,10.99
2022-10-11,1.5,0.03,9.8
2022-10-12,1.71,0.03,9.97
2022-10-13,2.76,0.1,12.94
2022-10-14,2.92,0.1,15.17
2022-10-15,4.42,0.01,14.84
2022-10-16,3.27,0.08,14.83
2022-10-17,3.11,1.21,16.74
2022-10-18,2.35,-0.01,16.23
2022-10-19,4.71,0.0,14.05
2022-10-20,3.59,3.26,15.45
2022-10-21,3.99,0.02,15.99
2022-10-22,4.1,0.0,15.88
2022-10-23,4.13,0.25,16.21
2022-10-24,7.33,0.22,16.09
2022-10-25,4.21,0.0,14.14
2022-10-26,4.35,0.02,16.76
2022-10-27,4.0,0.03,16.6
2022-10-28,3.4,0.0,17.23
2022-10-29,2.83,0.0,17.06
2022-10-30,1.74,-0.03,14.38
2022-10-31,2.67,0.13,13.5
2022-11-01,8.48,0.9,14.29
2022-11-02,6.86,0.0,12.31
2022-11-03,6.39,0.47,12.27
2022-11-04,3.36,0.04,9.45
2022-11-05,3.61,0.0,7.72
2022-11-06,7.09,0.89,10.35
2022-11-07,7.09,0.0,13.03
2022-11-08,7.19,0.0,13.24
2022-11-09,6.38,0.2,11.88
2022-11-10,5.15,0.02,10.79
2022-11-11,4.72,0.0,9.57
2022-11-12,1.99,0.05,7.3
2022-11-13,1.53,0.03,6.74
2022-11-14,3.01,0.01,3.83
2022-11-15,5.24,0.4,10.43
2022-11-16,5.79,1.36,10.18
2022-11-17,8.3,0.72,10.75
2022-11-18,4.3,0.1,8.89
2022-11-19,3.54,0.14,6.8
2022-11-20,3.66,0.35,6.65
2022-11-21,4.4,0.45,5.79
2022-11-22,7.06,0.01,7.1
2022-11-23,5.75,0.6,7.89
2022-11-24,6.15,0.35,9.24
2022-11-25,3.32,1.26,8.99
2022-11-26,3.78,0.05,6.54
2022-11-27,5.64,1.3,6.9
2022-11-28,2.94,0.5,8.5
2022-11-29,1.54,0.05,3.61
2022-11-30,1.6,0.0,4.8
2022-12-03,4.53,0.0,3.13
2022-12-04,4.59,0.0,2.7
2022-12-05,2.13,0.64,2.1
2022-12-06,2.48,0.01,2.68
2022-12-07,3.43,0.31,2.56
2022-12-08,2.97,0.01,1.45
2022-12-09,1.41,0.01,-0.25
2022-12-10,2.44,0.0,2.05
2022-12-11,3.84,-0.03,1.03
2022-12-12,3.8,0.0,-0.06
2022-12-13,3.45,0.0,-0.9
2022-12-14,1.56,-0.01,-0.65
2022-12-15,1.18,0.03,-1.32
2022-12-16,1.38,-0.01,-1.67
2022-12-17,2.36,0.0,-2.15
2022-12-18,4.16,-0.01,-2.31
2022-12-19,8.17,-0.03,2.23
2022-12-20,5.24,2.06,3.96
2022-12-21,4.33,0.6,5.03
2022-12-22,4.19,1.51,7.19
2022-12-23,5.66,1.55,7.94
2022-12-24,4.42,0.13,8.05
2022-12-25,2.79,1.82,8.19
2022-12-26,5.06,0.36,6.48
2022-12-27,5.34,-0.01,3.08
2022-12-28,9.0,0.16,5.83
2022-12-29,8.45,0.29,7.31
2022-12-30,7.14,1.14,4.39
2022-12-31,10.63,0.82,10.36
2023-01-01,6.46,0.35,9.53
2023-01-02,5.39,0.02,8.78
2023-01-03,5.63,0.05,4.64
2023-01-04,8.71,0.17,8.51
2023-01-05,5.42,0.04,8.2
2023-01-06,6.41,0.07,9.28
2023-01-07,7.99,0.06,8.65
2023-01-08,6.51,0.45,6.34
2023-01-09,5.86,0.17,4.96
2023-01-10,6.39,0.76,2.76
2023-01-11,8.06,0.13,6.8
2023-01-12,9.69,0.89,7.9
2023-01-13,8.3,0.0,5.98
2023-01-14,8.07,0.38,5.7
2023-01-15,7.7,0.75,4.93
2023-01-16,7.79,1.25,3.56
2023-01-17,1.95,0.03,-0.05
2023-01-18,3.74,0.0,-0.6
2023-01-19,2.9,0.03,-0.25
2023-01-20,4.8,0.47,0.28
2023-01-21,4.24,0.0,0.23
2023-01-22,3.7,0.0,-0.45
2023-01-23,3.95,0.0,1.18
2023-01-24,3.97,0.0,1.86
2023-01-25,1.93,0.0,1.24
2023-01-26,4.1,0.31,1.64
2023-01-27,4.76,-0.01,3.65
2023-01-28,2.44,0.0,2.21
2023-01-29,3.16,-0.01,-0.34
2023-01-30,5.57,0.0,3.23
2023-01-31,4.25,0.04,1.36
2023-02-01,5.32,0.0,3.18
2023-02-02,7.77,0.0,6.23
2023-02-03,6.48,0.0,7.11
2023-02-04,3.21,0.01,6.35
2023-02-05,6.09,0.11,5.51
2023-02-06,2.1,0.02,1.18
2023-02-07,3.19,0.03,0.41
2023-02-09,1.87,0.0,-0.63
2023-02-10,2.2,0.0,1.65
2023-02-11,2.5,0.0,3.45
2023-02-12,2.36,0.0,5.98
2023-02-13,2.0,0.0,2.76
2023-02-14,1.49,0.05,1.56
2023-02-15,2.0,0.03,1.21
2023-02-16,4.44,0.07,3.1
2023-02-17,8.88,0.0,8.75
2023-02-18,8.89,0.05,8.85
2023-02-19,5.45,0.0,7.63
2023-02-20,6.01,0.0,5.38
2023-02-21,2.44,0.0,6.41
2023-02-22,2.06,0.57,4.06
2023-02-23,2.47,-0.05,6.61
2023-02-24,3.35,0.0,2.99
2023-02-25,4.84,0.03,2.04
2023-02-26,5.86,0.0,0.28
2023-02-27,5.06,0.0,-0.26
2023-02-28,4.41,-0.01,-0.2
2023-03-01,4.35,0.0,-0.49
2023-03-02,4.84,0.0,-0.14
2023-03-03,5.04,0.0,0.58
2023-03-04,3.73,-0.01,3.43
2023-03-05,2.6,0.06,3.1
2023-03-06,4.35,-0.04,3.06
2023-03-07,4.92,0.41,4.1
2023-03-08,3.5,1.7,2.5
2023-03-09,5.31,3.38,6.24
2023-03-10,7.59,0.19,6.55
2023-03-11,2.16,0.03,0.56
2023-03-12,5.81,0.01,5.45
2023-03-13,9.42,0.07,9.26
2023-03-14,7.0,0.86,6.5
2023-03-15,3.13,0.05,2.76
2023-03-16,5.89,-0.03,5.2
2023-03-17,3.76,0.0,5.61
2023-03-18,4.86,0.05,7.88
2023-03-19,3.05,0.25,6.18
2023-03-20,3.7,-0.01,4.4
2023-03-21,4.29,0.06,8.15
2023-03-22,7.8,0.13,7.48
2023-03-23,8.38,0.28,9.6
2023-03-24,7.52,0.32,8.8
2023-03-25,10.09,0.43,7.79
2023-03-26,5.18,1.57,6.88
2023-03-27,4.31,0.07,3.64
2023-03-28,4.2,-0.04,1.7
2023-03-29,4.31,-0.01,6.41
2023-03-30,6.92,0.46,9.78
2023-03-31,10.16,1.0,9.58
2023-04-01,7.16,1.42,9.1
2023-04-02,5.47,0.01,7.21
2023-04-03,4.83,0.0,2.73
2023-04-04,3.63,0.0,2.15
2023-04-05,1.02,0.0,2.3
2023-04-06,4.65,0.56,7.25
2023-04-07,3.72,0.35,6.23
2023-04-08,2.26,0.0,5.5
2023-04-09,1.72,0.03,5.66
2023-04-10,4.96,0.23,8.43
2023-04-11,6.41,0.28,6.95
2023-04-12,8.22,1.19,7.6
2023-04-13,6.9,0.51,7.36
2023-04-14,3.99,0.01,5.34
2023-04-15,5.09,0.5,8.15
2023-04-16,4.25,0.0,6.71
2023-04-17,3.91,0.0,7.35
2023-04-18,6.03,0.0,7.4
2023-04-19,5.89,0.0,7.55
2023-04-20,4.22,0.35,5.65
2023-04-21,3.85,0.29,5.91
2023-04-22,2.23,0.16,6.33
2023-04-23,7.57,0.67,8.1
2023-04-24,5.02,0.48,8.49
2023-04-25,3.96,0.14,8.3
2023-04-26,2.87,0.0,6.4
2023-04-27,3.77,0.04,6.88
2023-04-28,5.04,1.16,11.03
2023-04-29,2.64,0.0,10.21
2023-04-30,2.42,0.0,8.54
2023-05-01,3.93,0.23,11.13
2023-05-02,4.73,0.0,10.17
2023-05-03,4.49,0.0,7.36
2023-05-04,4.67,1.6,10.6
2023-05-05,2.4,0.31,12.38
2023-05-06,2.2,0.0,11.56
2023-05-07,1.57,1.59,13.73
